video_name,target_bitrate,resolution,selected_bitrate,PSNRY,PSNRU,PSNRV,PSNR,XPSNRY,XPSNRU,XPSNRV,XPSNR,VMAF,enc_time,dec_time
test0538.csv,900,360,1020.694,26.9356,40.8796,38.5737,30.133362500000004,28.1187,40.4178,38.2412,30.9214,3.125883,10.13,3.38
test0538.csv,1600,360,1881.866,27.5537,42.4691,40.2697,31.007625,28.7961,41.965,39.9068,31.83105,7.278255,12.42,4.05
test0538.csv,2400,540,2922.698,29.5324,43.748,41.8045,32.8433625,30.8892,43.3801,41.6532,33.7960625,32.169934,23.2,8.36
test0538.csv,3400,540,3974.742,29.9486,44.5629,42.6981,33.369075,31.3127,44.1111,42.5059,34.31165,36.479602,29.03,9.8
test0538.csv,4500,720,4970.124,31.6603,45.1195,43.3769,34.807275,33.096,45.122,43.4091,35.8883875,52.940987,38.07,14.79
test0538.csv,5800,720,6814.316,32.2167,45.9591,44.2876,35.443362500000006,33.6496,45.8763,44.2691,36.505375,57.883695,43.9,16.67
test0538.csv,8100,1080,10079.178,35.5405,47.2014,45.6956,38.2675,37.0972,47.3176,45.8992,39.475,75.467791,84.83,34.16
test0538.csv,11600,1080,11686.838,35.9686,47.6679,46.2062,38.71071250000001,37.5087,47.7343,46.388,39.8968125,77.670235,90.03,36.0
test0538.csv,16800,1080,18152.462,37.1416,49.1383,47.8253,39.97664999999999,38.634,49.0443,47.8785,41.09085,83.282577,110.83,42.93
test0540.csv,145,360,181.108,33.5479,39.1435,35.4054,34.4795375,27.9426,33.023,29.3842,28.75785,22.829745,5.53,2.42
test0540.csv,300,360,326.836,35.6984,41.3447,37.6498,36.648112499999996,30.7116,35.4853,31.9539,31.4636,31.829891,6.78,2.61
test0540.csv,600,360,731.15,38.7958,44.7077,40.8126,39.786887500000006,34.1871,38.8799,35.2702,34.9090875,48.905048,8.86,3.03
test0540.csv,900,360,1041.206,39.8074,45.94,41.9383,40.840337500000004,35.3654,40.0659,36.4359,36.086775,54.581388,10.42,3.4
test0540.csv,1600,540,1893.67,43.5404,48.4284,45.3689,44.3799625,38.9272,42.3916,39.8837,39.479812499999994,76.119766,20.39,6.89
test0540.csv,2400,540,2807.444,44.5413,49.4561,46.3224,45.3782875,40.0554,43.346,40.8519,40.5662875,80.043283,27.27,8.27
test0540.csv,3400,540,3764.33,45.1619,50.187,46.9741,46.016562500000006,40.7742,44.0151,41.5249,41.27315,82.440539,32.55,8.89
test0540.csv,4500,540,4965.76,45.6232,50.7695,47.4837,46.49905,41.3444,44.5618,42.0533,41.8351875,84.186937,40.37,9.86
