video_name,target_bitrate,resolution,selected_bitrate,PSNRY,PSNRU,PSNRV,PSNR,XPSNRY,XPSNRU,XPSNRV,XPSNR,VMAF,enc_time,dec_time
test0386.csv,4500,2160,4931.136,31.6408,45.7282,44.2374,34.976299999999995,35.9205,48.2165,46.7645,38.812999999999995,68.697869,120.9,85.93
test0386.csv,5800,2160,6513.714,32.7449,46.3783,44.9327,35.97255,37.0151,48.8598,47.4827,39.8041375,74.161597,129.51,85.07
test0386.csv,8100,2160,9942.136,34.6709,47.4279,46.0616,37.6893625,38.8039,49.8559,48.5919,41.4089,82.147103,153.49,86.77
test0386.csv,11600,2160,13272.106,35.9411,48.1311,46.8316,38.826162499999995,39.9821,50.5401,49.3565,42.47365,86.499614,164.31,90.1
test0386.csv,16800,2160,20450.926,37.8463,49.2214,48.0021,40.537662499999996,41.7235,51.5893,50.4967,44.053375,91.764903,197.03,99.43
test0387.csv,145,540,163.92,21.3108,41.2766,41.4601,26.3251875,27.9232,43.0081,42.8899,31.67965,6.212643,10.17,4.75
test0387.csv,300,360,337.558,21.5326,43.3026,43.7238,27.027749999999997,28.4692,44.912,44.9639,32.5863875,2.953483,6.91,2.46
test0387.csv,600,720,745.846,23.3109,43.2266,43.7111,28.350387499999997,30.1926,45.5111,45.622,34.0360875,21.052637,16.93,9.42
test0387.csv,900,1080,949.424,24.4692,43.1092,43.4565,29.1726125,31.0284,45.2404,45.2564,34.5834,33.414778,34.92,20.9
test0387.csv,1600,1080,1856.106,26.1496,44.7775,45.2369,30.864,32.8293,46.8884,47.1217,36.3732375,46.023515,40.81,22.03
test0387.csv,2400,1080,2757.392,27.395,45.7724,46.3021,32.0555625,34.0209,47.9019,48.1675,37.52435,54.767055,45.11,22.76
test0387.csv,3400,2160,3881.67,28.8022,46.1561,46.5201,33.186175,35.1159,48.031,48.2058,38.366525,63.502534,144.89,83.62
test0387.csv,4500,2160,5021.028,29.6747,46.9818,47.366,34.0495,35.9587,48.8136,48.9883,39.1942625,68.550865,156.54,85.27
test0387.csv,5800,2160,6804.262,30.6371,47.6329,48.1126,34.9460125,36.92,49.5625,49.8004,40.1103625,73.91206,187.43,91.49
test0387.csv,8100,2160,9293.654,31.5519,48.3071,48.7642,35.7978375,37.843,50.3704,50.6019,41.0037875,78.758354,211.02,89.5
test0387.csv,11600,2160,13515.104,32.7526,49.0189,49.4756,36.8762625,39.0518,51.2269,51.482,42.12746249999999,84.409848,243.29,92.86
test0387.csv,16800,2160,19181.95,33.8742,49.7204,50.1277,37.8866625,40.2049,51.9878,52.2461,43.1829125,89.046838,299.36,101.58
test0388.csv,145,540,167.314,19.1957,29.9488,36.1456,22.658575,21.6272,31.5561,37.3031,24.8278,0.0,7.66,4.78
test0388.csv,300,720,342.764,20.5526,30.7561,36.7621,23.854225000000003,22.914,32.6322,38.0783,26.0243125,3.893424,13.22,8.48
test0388.csv,600,1080,654.408,22.112,31.5612,37.2802,25.189175000000002,24.3491,33.6661,38.9286,27.3361625,15.347582,25.89,20.65
test0388.csv,900,720,1024.06,23.1113,32.2296,37.6319,26.0661625,25.9492,34.3399,39.223,28.6572625,18.109861,18.52,10.05
test0388.csv,1600,2160,1785.746,25.3853,33.9815,38.8496,28.1428625,27.2067,35.9341,40.6553,29.978700000000003,37.254274,98.16,80.57
test0388.csv,2400,1440,2851.604,27.0833,35.3033,39.7009,29.688,29.7174,37.4285,41.6078,32.1675875,47.174166,58.61,38.47
test0388.csv,3400,2160,4209.952,29.0229,37.2499,41.423,31.6012875,31.2401,39.1571,43.0905,33.71102500000001,57.94928,122.64,85.42
test0388.csv,4500,2160,5024.064,29.6732,37.5289,41.6803,32.15605,32.2392,39.4781,43.416,34.5411625,61.648806,124.52,87.74
test0388.csv,5800,2160,7235.136,31.1013,39.557,43.5244,33.71115,33.9371,41.529,45.2588,36.3013,68.86532,138.01,88.82
test0388.csv,8100,2160,9094.762,32.2418,40.4489,44.2471,34.76835,35.0792,42.4762,46.0137,37.3706375,73.567665,153.1,93.39
test0388.csv,11600,2160,12937.808,33.995,42.0406,45.6657,36.459537499999996,36.8456,44.0974,47.3741,39.0681375,79.876769,170.75,96.8
test0388.csv,16800,2160,18801.828,35.8778,43.683,47.2129,38.2703375,38.7421,45.6628,48.7263,40.8552125,85.50037,220.49,105.81
test0389.csv,145,540,178.692,24.5249,38.9095,39.7855,28.23055,26.4249,38.8674,39.2218,29.579825,2.17929,10.08,5.36
test0389.csv,300,720,352.256,25.7384,39.8018,40.7745,29.375837499999996,27.5549,39.9288,40.2161,30.684287499999996,10.779405,15.61,9.62
test0389.csv,600,720,741.086,27.166,41.1393,42.1374,30.7840875,29.341,41.5959,42.1466,32.4735625,15.312817,18.62,10.16
test0389.csv,900,1080,1094.458,28.3917,41.9288,43.0041,31.9103875,30.3198,42.3258,42.8112,33.381975,28.905861,37.83,24.29
test0389.csv,1600,1440,1946.078,29.7446,42.7412,43.8663,33.1343875,32.1713,43.4389,44.0225,35.06115,37.927892,62.93,40.64
test0389.csv,2400,1440,2981.586,31.2946,43.861,44.9825,34.576387499999996,33.7079,44.5107,45.1482,36.4882875,48.239138,71.88,43.71
test0389.csv,3400,1440,3935.398,32.3577,44.5687,45.681,35.549487500000005,34.7495,45.2086,45.8358,37.442674999999994,55.085868,78.11,45.48
test0389.csv,4500,2160,5032.228,33.2918,44.9287,46.0615,36.342625000000005,35.6436,45.5017,46.0928,38.1820125,61.358731,169.35,96.91
test0389.csv,5800,2160,6589.008,34.4872,45.7207,46.8238,37.4334625,36.7983,46.2627,46.861,39.2391875,68.117117,185.15,100.05
test0389.csv,8100,2160,9940.836,36.421,47.0947,48.189,39.2262125,38.6387,47.5845,48.1734,40.9487625,77.954754,226.53,107.12
test0389.csv,11600,2160,13474.524,37.8659,47.9357,49.0094,40.5175625,40.0264,48.4222,49.0047,42.1981625,84.407887,269.93,113.73
test0389.csv,16800,2160,20755.082,40.006,49.2028,50.2071,42.430737500000006,42.0925,49.6971,50.2227,44.059349999999995,92.220135,329.16,126.53
test0390.csv,145,360,165.538,37.2014,40.3895,40.1935,37.973924999999994,31.9386,33.7886,33.9525,32.4215875,27.60794,6.11,2.53
test0390.csv,300,720,339.09,39.8891,43.0534,42.8127,40.6500875,34.5995,36.5264,36.61,35.091674999999995,48.399398,20.64,9.13
test0390.csv,600,720,681.86,42.2422,45.5202,45.1243,43.0122125,37.3355,39.278,39.214,37.81312500000001,59.229888,25.92,10.2
test0390.csv,900,1080,1039.878,43.7071,46.6169,46.3379,44.399674999999995,38.8793,40.3638,40.3777,39.2521625,67.243634,56.22,22.32
test0390.csv,1600,1440,1952.906,46.0356,48.4801,48.2641,46.619725,40.8973,42.0485,42.0845,41.1896,76.172344,104.99,40.07
test0390.csv,2400,1440,2945.268,47.6328,49.6612,49.481,48.117375,42.2942,43.1476,43.1862,42.512375,81.519157,128.61,42.78
test0390.csv,3400,2160,4229.546,48.5281,50.4117,50.2488,48.978637500000005,43.2018,43.8728,43.9024,43.37325,84.043137,265.04,94.08
test0390.csv,4500,2160,4960.234,49.1228,50.8336,50.6879,49.5322875,43.7129,44.2916,44.3168,43.860725,85.671864,276.19,96.66
test0390.csv,5800,2160,6783.934,50.1364,51.6572,51.5181,50.4992125,44.591,45.1025,45.1299,44.7223,88.152377,317.26,101.0
test0390.csv,8100,2160,9548.798,51.2582,52.5489,52.4264,51.565562500000006,45.5567,45.9829,46.0078,45.66636249999999,90.530926,390.1,111.11
test0390.csv,11600,2160,13690.546,52.3404,53.4587,53.3448,52.60573750000001,46.5221,46.9267,46.9479,46.6259,92.444278,471.91,118.38
test0390.csv,16800,2160,20418.016,53.528,54.5425,54.4239,53.7668,47.6343,48.084,48.0849,47.746837500000005,94.148445,596.29,130.94
test0391.csv,145,360,174.106,30.7655,44.0375,49.1786,34.7261375,30.525,39.0782,42.9006,33.141099999999994,0.042324,5.14,1.99
test0391.csv,300,540,329.238,31.8445,45.3552,50.0671,35.8111625,32.0991,40.723,44.3476,34.70815,9.820971,11.37,4.63
test0391.csv,600,1080,685.092,33.3424,47.3001,51.308,37.332812499999996,34.6161,42.6414,45.9158,37.031725,32.04802,32.34,19.42
test0391.csv,900,1080,1075.762,34.4754,48.3817,52.2161,38.431275,35.9616,43.6226,46.8547,38.28086249999999,42.609567,37.66,19.72
test0391.csv,1600,1440,1822.29,36.089,49.3968,52.8795,39.8512875,37.4438,44.4043,47.5275,39.574325,56.128019,63.54,34.74
test0391.csv,2400,2160,2772.974,37.3673,50.4749,53.783,41.0577125,38.8961,45.2983,48.4025,40.884675,65.539874,129.91,79.6
test0391.csv,3400,2160,4202.384,39.1036,51.4545,54.6345,42.588825,40.5634,46.2235,49.3528,42.3695875,73.720593,148.5,81.31
test0391.csv,4500,2160,5619.02,40.4498,52.166,55.2398,43.763075,41.7622,46.8919,50.0371,43.437775,78.707665,166.94,83.9
test0391.csv,5800,2160,6516.994,41.1172,52.5411,55.5809,44.35314999999999,42.35,47.3101,50.4383,43.98105,80.773853,178.85,85.52
test0391.csv,8100,2160,10109.4,43.4157,53.5478,56.4349,46.3096125,44.2791,48.4344,51.4843,45.6991625,86.44204,216.2,89.39
test0391.csv,11600,2160,13578.37,45.1003,54.4856,57.2269,47.78928749999999,45.621,49.4987,52.4323,46.957125,89.378553,239.29,90.32
test0391.csv,16800,2160,20394.984,47.8562,55.9946,58.4876,50.202425,47.6984,51.1907,53.9018,48.9103625,92.682117,292.25,97.06
test0392.csv,145,540,176.21,27.1575,42.8362,43.5673,31.1685625,28.188,42.3721,44.2903,31.973799999999997,0.183763,10.92,5.5
test0392.csv,300,720,309.414,27.6467,43.6319,44.0033,31.689425,28.7075,43.3737,44.7627,32.547675,1.155788,17.78,9.75
test0392.csv,600,1080,679.81,28.4372,44.4093,45.0212,32.5067125,29.5185,44.2468,45.87,33.403475,4.779641,35.12,23.0
test0392.csv,900,1440,936.282,28.826,44.8318,45.541,32.9161,29.9052,44.6915,46.2091,33.791475,6.927088,65.5,41.95
test0392.csv,1600,1440,1677.856,29.6607,45.1062,46.1056,33.647,30.9617,45.0528,46.7189,34.6927375,10.494097,66.74,41.94
test0392.csv,2400,1440,2522.262,30.4002,45.7399,46.8871,34.378525,31.7128,45.6472,47.5183,35.4302875,16.200561,76.53,43.99
test0392.csv,3400,2160,4135.18,31.3013,46.1405,48.0035,35.243975000000006,32.6425,46.1985,48.209,36.2828125,22.73814,156.39,97.08
test0392.csv,4500,2160,5077.292,31.8222,46.4949,48.4203,35.731049999999996,33.1689,46.544,48.6193,36.7720875,27.237692,194.89,107.59
test0392.csv,5800,2160,6215.184,32.386,46.8289,48.9094,36.2567875,33.7361,46.8534,49.0429,37.2891125,32.12482,187.71,103.7
test0392.csv,8100,2160,9095.346,33.6075,47.5346,49.5722,37.343975,34.9614,47.5449,49.6991,38.376549999999995,42.367794,212.19,110.27
test0392.csv,11600,2160,12923.504,34.9561,48.3825,50.3448,38.5579875,36.304,48.4055,50.4778,39.5884125,53.067226,244.54,116.47
test0392.csv,16800,2160,18500.09,36.6458,49.3492,51.1705,40.0493125,37.9523,49.4303,51.3471,41.0614,65.187354,298.04,128.64
test0393.csv,145,540,178.282,24.684,29.4186,35.3966,26.614900000000002,23.4305,28.6537,33.7629,25.37495,0.038874,7.83,4.9
test0393.csv,300,720,373.278,26.9539,30.7521,36.5582,28.6292125,25.7186,30.0037,35.0546,27.4212375,14.968666,12.57,8.61
test0393.csv,600,1440,740.568,29.3087,32.918,38.1152,30.860675,28.0571,32.1679,36.7529,29.657925,34.227585,45.67,34.82
test0393.csv,900,2160,1110.198,30.8071,34.2395,38.9591,32.25515,29.5003,33.4276,37.5604,30.998725,43.947714,88.32,77.65
test0393.csv,1600,2160,1818.19,33.1759,36.0898,40.2704,34.42695,31.8081,35.2174,38.9255,33.1239375,58.537743,97.87,81.28
test0393.csv,2400,2160,2921.708,35.6071,38.1068,41.8134,36.695350000000005,34.3452,37.2442,40.5363,35.4814625,70.395922,115.18,86.94
test0393.csv,3400,2160,4200.052,37.3349,39.4981,43.0592,38.320837499999996,36.3456,38.8788,42.0223,37.3718375,76.806712,116.2,88.38
test0393.csv,4500,2160,5217.282,38.4591,40.6023,44.0734,39.4287875,37.4414,39.9648,43.0079,38.4526375,80.325439,117.55,84.37
test0393.csv,5800,2160,7190.04,40.0686,42.2214,45.6357,41.0335875,39.0064,41.5192,44.4815,40.004887499999995,84.625567,124.86,86.85
test0393.csv,8100,2160,10063.948,41.7062,43.726,47.1515,42.6393375,40.6005,42.9794,45.9108,41.56165,88.270224,151.18,89.2
test0393.csv,11600,2160,12906.328,42.8608,44.7793,48.1731,43.764649999999996,41.7191,44.0126,46.8988,42.65325,90.428297,197.57,98.24
test0393.csv,16800,2160,18658.676,44.5277,46.0563,49.3139,45.31705,43.3646,45.2865,48.0376,44.1889625,92.847655,193.87,100.08
test0394.csv,145,540,159.418,23.0419,31.335,31.861,25.180925,25.4606,32.7819,33.4539,27.374925,5.685398,9.5,5.15
test0394.csv,300,1080,343.2,25.3186,34.0537,34.2933,27.532325,27.7506,35.8506,36.0652,29.802425,27.052373,24.45,21.0
