video_name,resolution,target_bitrate,selected_bitrate,qp,PSNRY,PSNRU,PSNRV,PSNR,XPSNRY,XPSNRU,XPSNRV,XPSNR,VMAF,enc_time,dec_time
test0391,2160,300,540.254,50,33.2613,45.388,49.3704,36.790775,32.216,39.5876,42.902,34.4732,30.149213,102.03,71.18
test0391,2160,600,645.366,49,33.7203,45.6568,49.6057,37.1980375,32.7,39.7313,42.9556,34.8608625,35.017738,98.43,71.56
test0391,2160,900,916.59,47,34.7142,46.4263,50.3105,38.12775,33.7692,40.4152,43.7607,35.8488875,44.214868,100.41,72.43
test0391,2160,1600,1616.974,42,36.4804,48.3481,51.9189,39.893675,36.4544,42.8701,45.9303,38.44085,58.560174,111.57,73.23
test0391,2160,2400,2419.406,36,36.8321,50.1855,53.5103,40.58605,38.3586,45.0318,48.1248,40.413525,62.56242,124.8,77.16
test0391,2160,3400,3180.514,34,37.9324,50.7957,54.047,41.5546375,39.4459,45.5732,48.6996,41.368525,68.462303,136.12,80.14
test0391,2160,4500,4202.384,32,39.1036,51.4545,54.6345,42.588825,40.5634,46.2235,49.3528,42.3695875,73.720593,148.5,81.31
test0391,2160,5800,5619.02,30,40.4498,52.166,55.2398,43.763075,41.7622,46.8919,50.0371,43.437775,78.707665,166.94,83.9
test0391,2160,8100,8671.912,27,42.5138,53.25,56.1803,45.5641375,43.555,48.1128,51.1733,45.077012499999995,84.429076,196.59,87.73
test0391,2160,11600,11782.514,25,44.3032,53.9833,56.8027,47.075649999999996,44.978,48.9242,51.9229,46.3393875,88.111692,226.46,89.5
test0391,2160,16800,15703.14,23,46.0072,54.9623,57.6172,48.5778375,46.327,50.0568,52.9113,47.6162625,90.614026,259.03,94.54
test0392,2160,145,404.25,50,27.2937,42.0633,43.4719,31.162175,28.1265,41.6358,43.7056,31.762550000000005,2.461118,97.88,83.6
test0392,2160,300,404.25,50,27.2937,42.0633,43.4719,31.162175,28.1265,41.6358,43.7056,31.762550000000005,2.461118,97.88,83.6
test0392,2160,600,593.286,48,27.8799,42.8704,44.6273,31.8471375,28.7273,42.4373,44.7984,32.4499375,4.188043,98.92,86.01
test0392,2160,900,868.186,46,28.4978,43.5241,45.4178,32.491087500000006,29.3495,43.0586,45.4618,33.077175,7.030909,112.53,86.12
test0392,2160,1600,1574.146,43,29.5654,44.6716,46.5756,33.579950000000004,30.3965,44.2021,46.3688,34.1187375,13.659765,120.73,89.94
test0392,2160,2400,2382.654,41,30.3141,45.1079,46.8336,34.2282625,31.4235,45.0841,46.9994,35.0780625,16.4068,139.6,91.84
test0392,2160,3400,3365.45,39,30.8198,45.7855,47.4667,34.771375,32.1571,45.8913,47.7098,35.8179625,18.656053,150.89,95.06
test0392,2160,4500,4135.18,38,31.3013,46.1405,48.0035,35.243975000000006,32.6425,46.1985,48.209,36.2828125,22.73814,156.39,97.08
test0392,2160,5800,6215.184,36,32.386,46.8289,48.9094,36.2567875,33.7361,46.8534,49.0429,37.2891125,32.12482,187.71,103.7
test0392,2160,8100,7552.322,35,32.984,47.1504,49.235,36.786175,34.3349,47.1632,49.3759,37.8185625,37.202873,197.77,107.41
test0392,2160,11600,10855.762,33,34.2579,47.8838,49.9195,37.918837499999995,35.6106,47.8954,50.0642,38.9529,47.60274,222.38,113.11
test0392,2160,16800,15474.604,31,35.782,48.9126,50.8215,39.3032625,37.1042,48.9619,50.9832,40.321287500000004,59.199765,278.27,122.58
test0393,2160,145,1110.198,50,30.8071,34.2395,38.9591,32.25515,29.5003,33.4276,37.5604,30.998725,43.947714,88.32,77.65
test0393,2160,300,1110.198,50,30.8071,34.2395,38.9591,32.25515,29.5003,33.4276,37.5604,30.998725,43.947714,88.32,77.65
test0393,2160,600,1110.198,50,30.8071,34.2395,38.9591,32.25515,29.5003,33.4276,37.5604,30.998725,43.947714,88.32,77.65
test0393,2160,900,1110.198,50,30.8071,34.2395,38.9591,32.25515,29.5003,33.4276,37.5604,30.998725,43.947714,88.32,77.65
test0393,2160,1600,1606.47,47,32.5627,35.6074,39.8167,33.8500375,31.1957,34.7291,38.4278,32.5413875,55.185966,103.3,77.98
test0393,2160,2400,2296.992,44,34.4034,36.9609,40.8913,35.534075,33.0147,36.0718,39.5659,34.215737499999996,64.839976,99.2,79.67
test0393,2160,3400,3401.656,40,36.365,38.6599,42.3017,37.39395,35.2729,37.915,41.1501,36.3378125,73.313341,119.09,84.43
test0393,2160,4500,4678.218,37,37.8978,40.0334,43.5465,38.8708375,36.8976,39.4154,42.5142,37.9144,78.599328,113.42,83.32
test0393,2160,5800,5812.334,35,39.005,41.1732,44.6203,39.9779375,37.9711,40.5112,43.5283,38.9832625,81.880562,119.41,87.69
test0393,2160,8100,8067.154,32,40.6538,42.7477,46.1671,41.6047,39.5739,42.0316,44.986,40.557625,86.061904,133.81,86.99
test0393,2160,11600,11384.424,29,42.2829,44.2382,47.6635,43.199887499999996,41.1616,43.4805,46.4038,42.1067375,89.399485,155.24,90.22
test0393,2160,16800,16486.524,26,43.9707,45.6416,48.962,44.803475,42.8162,44.8725,47.6824,43.6815125,92.113559,184.99,97.45
test0394,2160,145,705.338,50,27.9581,36.6103,36.7908,30.1437125,30.2703,38.4453,38.5659,32.329125000000005,47.600156,93.1,81.04
test0394,2160,300,705.338,50,27.9581,36.6103,36.7908,30.1437125,30.2703,38.4453,38.5659,32.329125000000005,47.600156,93.1,81.04
test0394,2160,600,705.338,50,27.9581,36.6103,36.7908,30.1437125,30.2703,38.4453,38.5659,32.329125000000005,47.600156,93.1,81.04
test0394,2160,900,907.082,48,29.2432,37.8068,37.9703,31.404537500000004,31.5265,39.5741,39.7163,33.556174999999996,56.42717,86.0,73.25
test0394,2160,1600,1619.382,43,32.4553,40.2837,40.5022,34.439712500000006,34.6937,41.8776,42.0739,36.5142125,74.229766,115.67,82.66
test0394,2160,2400,2438.044,39,34.1779,41.8448,42.0406,36.1191,37.0685,43.8923,44.1101,38.801674999999996,82.323253,109.64,85.25
test0394,2160,3400,3351.502,36,35.9331,43.2974,43.5556,37.80645,38.7712,45.3566,45.6405,40.45303750000001,88.283532,117.41,84.81
test0394,2160,4500,4559.716,33,37.539,44.4889,44.7995,39.3153,40.3086,46.5511,46.8723,41.909375,92.569045,123.89,84.21
test0394,2160,5800,5658.308,31,38.5511,45.3739,45.7177,40.299775,41.2651,47.4032,47.7419,42.841962499999994,94.799355,140.56,87.34
test0394,2160,8100,8151.152,28,40.0796,46.6345,47.0085,41.765074999999996,42.7228,48.6278,48.9647,44.241162499999994,97.723487,158.74,89.31
test0394,2160,11600,12074.916,25,41.6235,47.8241,48.2524,43.2271875,44.1892,49.801,50.1519,45.6360125,99.516468,203.03,107.79
test0394,2160,16800,16486.06,23,42.8435,48.7207,49.1705,44.369025,45.3563,50.7159,51.064,46.739712499999996,99.876288,213.04,105.3
test0395,2160,145,680.822,50,25.6775,39.3127,40.1635,29.19265,28.6062,41.6088,42.2842,31.941275,31.566455,100.25,82.93
test0395,2160,300,680.822,50,25.6775,39.3127,40.1635,29.19265,28.6062,41.6088,42.2842,31.941275,31.566455,100.25,82.93
test0395,2160,600,680.822,50,25.6775,39.3127,40.1635,29.19265,28.6062,41.6088,42.2842,31.941275,31.566455,100.25,82.93
test0395,2160,900,929.69,48,26.692,40.3652,41.2703,30.2234375,29.6274,42.6403,43.3795,32.973025,39.107101,95.1,84.38
test0395,2160,1600,1641.818,44,28.8181,42.4194,43.2714,32.324925,31.7388,44.5148,45.1828,35.0163,53.616662,107.67,84.78
test0395,2160,2400,2414.622,41,30.2026,43.1696,44.1077,33.5616125,33.6761,45.4333,46.1896,36.7099375,63.785687,114.83,86.46
test0395,2160,3400,3353.584,38,31.1167,44.6307,45.5229,34.606725,35.0052,46.8994,47.6315,38.070262500000005,70.709085,127.0,88.31
test0395,2160,4500,4279.176,36,32.2277,45.6554,46.5435,35.6956375,36.0965,47.8221,48.5417,39.11785,76.120665,128.7,89.24
test0395,2160,5800,6122.384,33,33.8997,46.7626,47.601,37.220225,37.7066,48.8625,49.5287,40.57885,82.985778,139.31,91.66
test0395,2160,8100,7933.334,31,35.1871,47.6337,48.4305,38.39835,38.8871,49.6698,50.293,41.660675,87.252383,162.27,94.33
test0395,2160,11600,12099.95,28,37.1056,48.8475,49.5876,40.1335875,40.688,50.8038,51.3773,43.2886375,92.800151,176.22,91.38
test0395,2160,16800,16104.594,26,38.3764,49.6144,50.3035,41.272037499999996,41.8857,51.5362,52.0685,44.3648625,95.807048,215.64,107.4
test0396,2160,145,334.392,50,42.3701,43.679,46.5299,43.053687499999995,34.6533,35.4096,38.0316,35.170125,65.584185,128.53,72.16
test0396,2160,300,334.392,50,42.3701,43.679,46.5299,43.053687499999995,34.6533,35.4096,38.0316,35.170125,65.584185,128.53,72.16
test0396,2160,600,597.056,44,45.8504,46.2614,48.2992,46.207874999999994,37.9923,37.8886,39.6825,38.1906125,76.609635,136.69,70.98
test0396,2160,900,871.692,41,47.0891,47.1797,48.97,47.3355375,39.8006,39.0131,40.479,39.7869625,77.489109,147.58,73.58
test0396,2160,1600,1701.218,36,48.7457,48.992,50.5246,48.998850000000004,41.7744,40.9509,42.1301,41.715925,80.758348,181.31,80.3
test0396,2160,2400,2231.042,34,49.6036,49.6941,51.1445,49.807525,42.4983,41.6177,42.7455,42.419125,83.123965,199.97,82.84
test0396,2160,3400,3525.502,31,50.8426,50.7552,52.1499,50.9950875,43.5572,42.6744,43.7644,43.472750000000005,86.090177,240.32,88.82
test0396,2160,4500,4164.784,30,51.3588,51.1688,52.5306,51.481525,44.0104,43.0889,44.1562,43.9134375,87.181438,261.14,90.94
test0396,2160,5800,5936.65,28,52.2074,51.9854,53.325,52.31934999999999,44.7353,43.9044,44.9724,44.661075000000004,88.936609,306.45,99.09
test0396,2160,8100,8483.228,26,53.0717,52.8349,54.1453,53.176300000000005,45.4892,44.7608,45.8215,45.439687500000005,90.493612,351.46,99.29
test0396,2160,11600,12675.938,24,54.0385,53.8631,55.1582,54.156537500000006,46.351,45.8254,46.9086,46.355,91.927326,448.05,109.43
test0396,2160,16800,15681.624,23,54.567,54.4556,55.7735,54.7038875,46.8222,46.445,47.5751,46.8691625,92.603296,524.51,122.63
test0397,2160,145,864.738,50,29.3098,39.2842,39.5326,31.83445,28.9369,38.4139,38.4408,31.3095125,40.00065,102.39,82.44
test0397,2160,300,864.738,50,29.3098,39.2842,39.5326,31.83445,28.9369,38.4139,38.4408,31.3095125,40.00065,102.39,82.44
test0397,2160,600,864.738,50,29.3098,39.2842,39.5326,31.83445,28.9369,38.4139,38.4408,31.3095125,40.00065,102.39,82.44
test0397,2160,900,864.738,50,29.3098,39.2842,39.5326,31.83445,28.9369,38.4139,38.4408,31.3095125,40.00065,102.39,82.44
test0397,2160,1600,1513.838,45,32.245,41.5289,41.7822,34.5976375,31.7682,40.456,40.5088,33.94675,57.883712,105.48,77.49
test0397,2160,2400,2445.284,41,34.6301,42.987,43.2279,36.7494375,34.4731,42.0631,42.1783,36.385,70.007907,122.96,86.41
test0397,2160,3400,3407.296,38,35.9093,44.4229,44.6595,38.067274999999995,35.9666,43.5912,43.6961,37.8858625,75.789527,131.74,89.8
test0397,2160,4500,4256.244,36,37.0081,45.2797,45.53,39.1072875,37.0107,44.4134,44.537,38.876825,79.79694,140.75,90.03
test0397,2160,5800,6023.376,33,38.5647,46.6575,46.9142,40.6199875,38.5033,45.7262,45.8474,40.324175000000004,84.767027,157.48,96.0
test0397,2160,8100,7751.296,31,39.6329,47.6074,47.8428,41.65595,39.5338,46.6183,46.7327,41.319225,87.812797,183.83,99.71
test0397,2160,11600,11985.802,28,41.3597,49.0023,49.2387,43.299899999999994,41.2445,47.9428,48.0754,42.93565,92.071415,201.72,98.65
test0397,2160,16800,16233.674,26,42.5864,49.851,50.0768,44.430775,42.4858,48.7587,48.8964,44.071237499999995,94.564314,256.9,119.27
test0398,2160,145,461.12,50,37.4169,42.9989,37.1533,38.0817,33.7621,37.9944,32.0368,34.075475,40.21075,116.48,69.83
test0398,2160,300,461.12,50,37.4169,42.9989,37.1533,38.0817,33.7621,37.9944,32.0368,34.075475,40.21075,116.48,69.83
test0398,2160,600,573.352,48,38.6039,43.9933,38.3111,39.240975,34.9498,39.1011,33.2196,35.2524375,47.288481,111.52,63.84
test0398,2160,900,883.654,44,40.9702,45.7222,40.5598,41.512899999999995,37.222,40.8682,35.5002,37.46255,60.824107,127.9,71.25
test0398,2160,1600,1686.396,38,42.5195,47.4757,42.9147,43.188425,40.2873,43.3213,38.8274,40.4840625,67.630876,156.02,76.1
test0398,2160,2400,2431.544,35,44.2262,48.6922,44.4727,44.8152625,41.8493,44.412,40.2578,41.970699999999994,75.215743,175.88,78.93
test0398,2160,3400,3597.406,32,45.9091,49.901,45.9351,46.4113375,43.3741,45.5618,41.6473,43.4317125,81.450859,199.86,82.42
test0398,2160,4500,4765.818,30,47.0473,50.6857,46.8829,47.48155,44.4009,46.3285,42.5727,44.413325,84.980323,225.65,86.65
test0398,2160,5800,5534.684,29,47.6549,51.0885,47.3553,48.04665,44.957,46.7294,43.0477,44.939887500000005,86.661453,240.33,87.98
test0398,2160,8100,7496.336,27,48.7848,51.9055,48.3215,49.116975000000004,46.0093,47.5781,44.0257,45.95745000000001,89.51761,288.21,98.46
test0398,2160,11600,12302.49,24,50.6063,53.2283,49.9148,50.8476125,47.7405,48.98,45.6677,47.6363375,93.141894,357.32,101.63
test0398,2160,16800,17364.358,22,51.9207,54.2371,51.0895,52.10634999999999,49.0317,50.0678,46.8927,48.8938375,95.151831,426.5,110.32
test0399,2160,145,632.438,50,33.8952,37.8543,38.8009,35.0033,32.4315,32.6963,32.7903,32.50945,34.736421,134.8,76.32
test0399,2160,300,632.438,50,33.8952,37.8543,38.8009,35.0033,32.4315,32.6963,32.7903,32.50945,34.736421,134.8,76.32
test0399,2160,600,632.438,50,33.8952,37.8543,38.8009,35.0033,32.4315,32.6963,32.7903,32.50945,34.736421,134.8,76.32
test0399,2160,900,926.264,47,35.5729,39.515,40.4065,36.669862499999994,34.2888,34.5218,34.4591,34.339212499999995,46.60986,133.74,76.53
test0399,2160,1600,1586.032,41,37.4083,41.7176,42.4862,38.5817,37.6435,38.4742,37.6417,37.74711250000001,57.071898,179.09,80.89
test0399,2160,2400,2456.784,38,37.6757,42.8968,43.5852,39.067024999999994,38.6517,40.1884,38.9054,38.875499999999995,58.997289,200.65,87.45
test0399,2160,3400,3228.906,36,38.794,43.9334,44.5225,40.15248749999999,39.6851,41.1358,39.6485,39.8618625,65.262482,219.86,92.56
test0399,2160,4500,4322.722,34,39.921,44.9821,45.5203,41.253550000000004,40.7108,42.1244,40.5524,40.86769999999999,70.773973,242.25,95.42
test0399,2160,5800,5958.612,32,41.1162,46.0369,46.5725,42.413325,41.7833,43.1658,41.6945,41.9450125,76.030393,389.46,111.5
test0399,2160,8100,8308.288,30,42.399,47.0236,47.6413,43.6323625,42.9351,44.2098,42.9775,43.099737499999996,80.91228,335.26,109.8
test0399,2160,11600,11473.6,28,43.6559,47.9538,48.5971,44.8107875,44.0505,45.1628,44.0675,44.1916625,84.96826,348.0,103.32
test0399,2160,16800,15968.538,26,45.1059,48.8651,49.5638,46.1330375,45.3685,46.175,45.2169,45.450362500000004,88.976021,496.82,129.27
test0400,2160,145,615.112,50,29.2769,37.4906,37.9484,31.38755,29.0049,37.3126,37.9938,31.166975,27.133222,114.91,68.8
test0400,2160,300,615.112,50,29.2769,37.4906,37.9484,31.38755,29.0049,37.3126,37.9938,31.166975,27.133222,114.91,68.8
test0400,2160,600,615.112,50,29.2769,37.4906,37.9484,31.38755,29.0049,37.3126,37.9938,31.166975,27.133222,114.91,68.8
test0400,2160,900,919.056,47,30.9759,39.1107,39.4885,33.056825,30.644,38.8214,39.3685,32.75673749999999,38.806276,108.64,62.58
test0400,2160,1600,1519.514,43,33.2702,41.1626,41.4703,35.2817625,32.8366,40.6971,41.1169,34.8542,52.809768,132.88,72.75
test0400,2160,2400,2417.814,39,34.7894,42.1217,42.4262,36.660537500000004,34.9159,42.1193,42.3494,36.745512500000004,61.134364,147.97,72.94
test0400,2160,3400,3523.41,36,36.4142,43.4377,43.6665,38.198675,36.4528,43.3491,43.529,38.19936250000001,68.524903,164.44,75.31
test0400,2160,4500,4569.436,34,37.4587,44.3746,44.5909,39.2147125,37.4525,44.2465,44.4225,39.173,72.737743,179.74,77.56
test0400,2160,5800,6071.656,32,38.5768,45.421,45.631,40.314099999999996,38.5333,45.2378,45.3943,40.228987499999995,76.785041,217.14,86.0
test0400,2160,8100,8155.74,30,39.6968,46.3061,46.5147,41.37520000000001,39.6609,46.0963,46.2537,41.289424999999994,80.420095,235.26,85.52
test0400,2160,11600,11269.126,28,40.951,47.3247,47.5324,42.5703875,40.9015,47.08,47.2343,42.4654125,83.87247,252.24,84.71
test0400,2160,16800,17948.778,25,42.8725,48.6998,48.9005,44.3544125,42.8229,48.4372,48.5929,44.2459375,88.153699,359.34,102.41
test0401,2160,145,768.576,50,26.0413,39.6898,38.1246,29.257774999999995,28.1757,40.3992,39.0222,31.05945,15.222499,90.85,64.49
test0401,2160,300,768.576,50,26.0413,39.6898,38.1246,29.257774999999995,28.1757,40.3992,39.0222,31.05945,15.222499,90.85,64.49
test0401,2160,600,768.576,50,26.0413,39.6898,38.1246,29.257774999999995,28.1757,40.3992,39.0222,31.05945,15.222499,90.85,64.49
test0401,2160,900,884.152,49,26.5489,40.1511,38.6509,29.761925,28.6873,40.8676,39.5355,31.5658625,18.835874,91.72,65.31
test0401,2160,1600,1494.16,45,28.5666,41.8961,40.5714,31.7333875,30.701,42.4665,41.2591,33.49145,33.977751,101.42,63.65
test0401,2160,2400,2314.124,42,30.2674,43.2587,42.051,33.3642625,32.7405,43.987,42.8628,35.4116,45.987253,106.87,65.11
test0401,2160,3400,3490.364,38,31.758,44.3863,43.1567,34.761375,34.6188,45.2552,44.1238,37.136475000000004,55.785682,118.32,69.92
test0401,2160,4500,4451.164,36,32.8636,45.2495,44.1204,35.818937500000004,35.7152,46.0855,45.0288,38.1756875,61.734573,126.85,70.35
test0401,2160,5800,5658.85,34,33.9638,45.9814,44.961,36.840650000000004,36.8002,46.7988,45.8263,39.1782875,67.0124,137.19,73.89
test0401,2160,8100,8313.508,31,35.7548,47.2105,46.3395,38.50985,38.5458,47.9766,47.1445,40.7994875,74.336295,167.83,84.6
test0401,2160,11600,11101.866,29,37.0861,48.0239,47.2378,39.7222875,39.8461,48.7734,48.0263,41.984537499999995,78.964502,179.52,83.5
test0401,2160,16800,16783.582,26,39.0169,49.2175,48.5324,41.4814125,41.6929,49.9602,49.3026,43.677524999999996,84.339159,209.87,92.19
test0402,2160,145,494.344,50,30.8535,44.095,44.0427,34.157337500000004,30.1148,42.4357,42.3834,33.1884875,44.397489,114.34,83.84
test0402,2160,300,494.344,50,30.8535,44.095,44.0427,34.157337500000004,30.1148,42.4357,42.3834,33.1884875,44.397489,114.34,83.84
test0402,2160,600,636.072,48,31.9949,45.0604,44.9873,35.2521375,31.1817,43.2843,43.2124,34.1983625,51.3987,112.63,82.51
test0402,2160,900,910.47,45,33.7488,46.3157,46.18,36.8735625,32.8231,44.4344,44.2302,35.7004,61.09263,117.9,82.85
test0402,2160,1600,1653.282,40,36.2376,48.0164,47.8474,39.161175,35.8946,46.3559,46.125,38.4810625,72.468789,150.05,87.99
test0402,2160,2400,2427.894,37,37.6494,49.0487,48.8811,40.478275000000004,37.4241,47.4232,47.1596,39.890925,77.899475,137.03,80.88
test0402,2160,3400,3510.836,34,39.1739,50.0273,49.8671,41.867225,38.8149,48.2835,48.0055,41.1473,82.856183,161.57,94.07
test0402,2160,4500,4631.12,32,40.1859,50.7274,50.5707,42.80168749999999,39.7348,48.9151,48.6454,41.9961625,85.762007,180.39,97.81
test0402,2160,5800,6248.618,30,41.176,51.3538,51.1829,43.699087500000005,40.6566,49.4972,49.2064,42.8304,88.269182,213.43,104.68
test0402,2160,8100,8753.85,28,42.2348,52.0391,51.8572,44.6631375,41.6498,50.1729,49.8766,43.743537499999995,90.692876,245.26,106.66
test0402,2160,11600,12511.658,26,43.3688,52.6875,52.5074,45.675962500000004,42.7662,50.8256,50.5332,44.7445,92.921146,299.44,119.5
test0402,2160,16800,17959.958,24,44.6235,53.3607,53.1824,46.785512499999996,43.9749,51.5474,51.2657,45.832812499999996,94.968751,365.13,130.19
test0403,2160,145,737.5,50,25.8922,40.3135,39.9605,29.4534,28.4736,41.997,41.1853,31.752987499999996,31.167596,95.49,82.44
test0403,2160,300,737.5,50,25.8922,40.3135,39.9605,29.4534,28.4736,41.997,41.1853,31.752987499999996,31.167596,95.49,82.44
test0403,2160,600,737.5,50,25.8922,40.3135,39.9605,29.4534,28.4736,41.997,41.1853,31.752987499999996,31.167596,95.49,82.44
test0403,2160,900,856.45,49,26.4323,40.8553,40.4632,29.989037500000002,29.0106,42.5109,41.6771,32.28145,35.058177,95.36,82.54
test0403,2160,1600,1640.77,44,29.1712,43.2469,42.9166,32.6488375,31.7566,44.7538,44.0399,34.9166625,53.437817,109.58,86.21
test0403,2160,2400,2458.372,41,31.072,44.1024,43.7698,34.288025,33.8981,45.7247,45.1182,36.7789375,65.315176,112.22,85.35
test0403,2160,3400,3471.084,38,32.6179,45.5826,45.3122,35.825275000000005,35.5808,47.26,46.7638,38.438575,73.876023,119.11,87.14
test0403,2160,4500,4331.646,36,33.7567,46.6447,46.3839,36.9461,36.7045,48.2598,47.7683,39.5318875,78.942413,125.33,89.67
test0403,2160,5800,6003.462,33,35.3801,47.814,47.6043,38.462362500000005,38.2923,49.381,48.9319,41.008337499999996,85.092754,136.19,92.32
test0403,2160,8100,8581.208,30,37.0138,48.9816,48.8198,39.985525,39.8873,50.5016,50.1001,42.4906875,90.249659,169.87,95.75
test0403,2160,11600,11322.278,28,38.1846,49.7041,49.5757,41.048425,41.0274,51.199,50.8395,43.5253625,93.381636,167.96,91.04
test0403,2160,16800,17121.806,25,39.8542,50.7312,50.651,42.563425,42.6686,52.2284,51.9318,45.021475,96.963041,237.85,109.98
test0404,2160,145,526.99,50,35.7785,42.2451,39.9989,37.114374999999995,30.7925,36.929,34.2385,31.9903125,41.063628,121.57,80.67
test0404,2160,300,526.99,50,35.7785,42.2451,39.9989,37.114374999999995,30.7925,36.929,34.2385,31.9903125,41.063628,121.57,80.67
test0404,2160,600,604.98,49,36.2846,42.6801,40.3938,37.5976875,31.2813,37.3454,34.6228,32.457,43.785462,131.03,81.29
test0404,2160,900,912.528,46,37.7989,43.8128,41.6149,39.0276375,32.7536,38.4679,35.8212,33.85133749999999,52.051977,133.25,84.05
test0404,2160,1600,1675.448,41,39.9033,45.2476,43.2937,40.9951375,35.3009,40.1525,37.7753,36.21665,62.77521,155.35,88.44
test0404,2160,2400,2495.962,38,40.7429,46.0706,44.3686,41.862075000000004,36.6237,41.2217,39.0612,37.503137499999994,67.263699,175.59,95.2
test0404,2160,3400,3275.672,36,41.7241,46.8022,45.1964,42.792899999999996,37.5899,41.9193,39.8841,38.41785,72.228518,181.52,93.34
test0404,2160,4500,4297.63,34,42.6835,47.4416,45.9197,43.682787499999996,38.5294,42.5642,40.6115,39.294012499999994,76.541265,202.28,96.33
test0404,2160,5800,5753.21,32,43.687,48.1433,46.7051,44.6213,39.5061,43.2724,41.4098,40.214850000000006,80.487237,219.31,98.68
test0404,2160,8100,7752.644,30,44.695,48.8224,47.4578,45.55627500000001,40.4697,43.946,42.1678,41.1165,83.946824,265.88,105.01
test0404,2160,11600,10802.432,28,45.7799,49.6268,48.3317,46.5797375,41.4903,44.7394,43.0481,42.091162499999996,86.957897,273.64,99.57
test0404,2160,16800,18293.596,25,47.6417,50.8562,49.7454,48.306475,43.1954,45.9713,44.4354,43.6973875,91.152337,434.87,128.17
test0405,2160,145,359.09,50,26.0113,37.0048,40.3346,29.175899999999995,28.8314,38.9922,41.6216,31.700274999999998,17.292343,110.69,75.29
test0405,2160,300,359.09,50,26.0113,37.0048,40.3346,29.175899999999995,28.8314,38.9922,41.6216,31.700274999999998,17.292343,110.69,75.29
test0405,2160,600,597.156,47,27.3821,38.72,41.923,30.61695,30.1771,40.6808,43.0306,33.09675,28.944367,142.78,73.97
test0405,2160,900,835.372,45,28.3342,39.7508,42.9676,31.59045,31.1163,41.6804,43.977,34.044399999999996,36.7994,114.04,68.41
test0405,2160,1600,1618.85,41,30.348,40.8793,44.1863,33.3942,33.2345,42.9876,45.3267,35.9651625,51.64316,130.29,71.37
test0405,2160,2400,2498.074,38,31.671,42.3406,45.9363,34.7878625,34.6613,44.5711,47.1051,37.4555,59.789632,135.91,69.03
test0405,2160,3400,3347.622,36,32.7483,43.2628,46.9515,35.8380125,35.7169,45.5019,48.0717,38.484375,65.443859,141.65,70.7
test0405,2160,4500,4415.264,34,33.8043,43.892,47.5501,36.7834875,36.756,46.1768,48.7631,39.4344875,70.196392,151.25,71.29
test0405,2160,5800,5863.752,32,34.895,44.7241,48.2963,37.7988,37.8372,47.0506,49.6368,40.463825,74.476298,176.52,76.85
test0405,2160,8100,7720.908,30,35.9485,45.6434,49.0614,38.799475,38.8783,48.0151,50.5442,41.478637500000005,77.980198,185.37,75.33
test0405,2160,11600,12408.986,27,37.8213,47.0427,50.1432,40.5142125,40.7581,49.4643,51.8115,43.22805,83.228087,227.16,81.91
test0405,2160,16800,16662.738,25,39.0702,47.9339,50.8202,41.6469125,42.01,50.3903,52.6225,44.384100000000004,85.93692,271.93,86.37
test0406,2160,145,697.368,50,27.273,38.5945,38.3607,30.074150000000003,29.3491,40.3221,40.0639,32.060075000000005,36.060957,94.35,81.33
test0406,2160,300,697.368,50,27.273,38.5945,38.3607,30.074150000000003,29.3491,40.3221,40.0639,32.060075000000005,36.060957,94.35,81.33
test0406,2160,600,697.368,50,27.273,38.5945,38.3607,30.074150000000003,29.3491,40.3221,40.0639,32.060075000000005,36.060957,94.35,81.33
test0406,2160,900,863.478,48,28.4816,39.6045,39.4624,31.2445625,30.5351,41.3208,41.153,33.21055,43.474316,101.96,81.85
test0406,2160,1600,1647.59,42,32.1098,42.4468,42.3356,34.68015,34.3179,44.2696,44.1235,36.7875625,65.307708,110.82,84.32
test0406,2160,2400,2319.338,39,33.7197,43.0275,42.9066,36.0315375,36.1724,44.9721,44.8141,38.352575,73.931676,121.0,86.64
test0406,2160,3400,3567.742,35,35.8746,44.9619,44.8274,38.1296125,38.313,46.8831,46.7088,40.4337375,84.631816,132.0,90.04
test0406,2160,4500,4456.222,33,36.8868,45.7406,45.6292,39.086325,39.3204,47.6548,47.511,41.386025000000004,89.018328,140.84,92.74
test0406,2160,5800,5738.346,31,37.9824,46.6499,46.5323,40.134575000000005,40.4145,48.5778,48.4277,42.4365625,93.301498,159.91,94.21
test0406,2160,8100,7650.6,29,39.124,47.4557,47.3014,41.1876375,41.5512,49.3903,49.2169,43.48930000000001,97.0001,182.36,100.64
test0406,2160,11600,11981.162,26,40.7892,48.5812,48.4329,42.71866250000001,43.2125,50.5341,50.3715,45.022575,99.715899,219.5,109.3
test0406,2160,16800,16619.36,24,41.9953,49.3645,49.2564,43.8240875,44.4131,51.3209,51.1967,46.124525000000006,99.959454,256.99,117.94
test0407,2160,145,722.478,50,36.8227,40.5204,39.8191,37.6594625,33.1917,34.4737,35.5677,33.64895,40.913202,127.61,73.73
test0407,2160,300,722.478,50,36.8227,40.5204,39.8191,37.6594625,33.1917,34.4737,35.5677,33.64895,40.913202,127.61,73.73
test0407,2160,600,722.478,50,36.8227,40.5204,39.8191,37.6594625,33.1917,34.4737,35.5677,33.64895,40.913202,127.61,73.73
test0407,2160,900,897.224,48,38.0188,41.6463,40.9424,38.8376875,34.3936,35.6131,36.6149,34.8237,47.959909,133.3,74.84
